"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-02-10 12:45",67.53,314.88,205.72,23.31,30.28,32.89,33.68,124.23,54.13,32.09,0,73.05,26,46.3,40,38.55,561.4,648.57,72.53,119.34,148.36,218.29,172.5,673.83,92.15,21.22,400.21,49.74,890.89,1064.01,0.07,98.35,176.76,2.31,300.29,39.78,27.8,104.85,1056.19,420.45,1322.29,482.39,229.26,50.74,490.59,1321.71,136.47,105.59,10000,4.97,35.75,77.29,39.49,12.17,6.71,14.69,23.92,19.43,560.88,111.63,61.73,65.65,14.48,0,14,50.8,19.56,66.56,19.82,23.73,171.4,772.91,150.01,36.7,57.85,37.45,6.65,1925.98,38.93,116.32,67.17,7.14,132.66,41.53,8.62,16.08,19.84,33.44,51.91,62.63,25.59,328.11,364,293.39,69.23,134.62,23.72,110,184.73,25.11,4,37.4,66.24,220.83,140.86,368.8,32,715.14,137.56,49.78,87.68,244.85,70,381.1,887.41,23.47,42.94,42.94,20.29,25.05,631.3,88.46,269.85,7.06,256.39,807.87,0,0,112,23.44,93.61,4,923.97,618.66
"2018-02-10 13:00",66.41,318.13,205.69,22.94,30.5,32.23,34.02,124.75,58.7,28.02,0,74.63,27,47.74,36.65,40.96,555.81,650.15,70.07,118.8,148.36,213.88,157.9,670.41,92.91,21.49,396.48,52.11,888.74,1062.9,0.07,152.88,178.03,2.6,301.26,40.47,21.43,98.37,1054.39,417.17,1322.64,459.13,247.27,45,532.7,1323.67,187.35,95.65,10000,6.16,31.89,77.12,89.56,11,6.56,14.17,21.54,19.23,562.43,110.13,62.11,68.5,14.38,0,14,51.93,19.41,67.56,20.2,25.39,172.42,767.86,150.86,37.1,60.4,36.95,6.49,1848.56,41.04,115.82,66.11,7.71,129.15,44.03,8.42,20.86,19.97,33.54,50.44,66.07,24.48,310.2,365.12,295.93,70.97,136.14,23.69,110,189.56,22.74,4,35.16,67.8,223.26,129.98,372.58,32,744.81,142.81,49.63,87.69,244.13,68.86,382.95,872.02,23.84,43.51,43.51,19.62,24.86,632.4,86.53,280.42,7.51,257.93,806.21,0,0,101,21.63,93.03,4,904.45,632.77
"2018-02-10 13:15",71.03,323.46,206.7,23.45,30.11,31.7,33.43,125.24,54.93,29.09,0,75.38,28,48.47,40.81,40.09,570.57,654.91,71.47,118.86,155.31,227.63,181.74,676.55,91.86,21.38,401.43,56.44,905.88,1078.91,0.07,122.1,182.42,4.01,300.09,39.11,18.73,100.1,1064.32,418.08,1330.59,466.44,807.26,46.38,548.85,1337.28,215.57,106.56,10000,4.88,20.95,77.66,104.48,11.49,6.65,14.02,19.79,18.93,561.42,108.4,64.58,70.1,15.16,0,15,50.09,19.47,68.46,20.59,24.83,176.34,754.17,153.3,38.71,61.37,35.75,6.45,1772.42,40.16,115.97,68.23,6.67,129.27,41.24,8.31,16.21,20.61,33.06,52.98,66.08,24.59,341.35,360.11,286.14,72.26,139.37,25.14,111,187.83,24.71,4.1,35.27,71.74,221.33,138.26,363.02,32,689.86,140.54,61.77,94.42,245.42,68.27,382.81,849,23.89,42.67,42.67,19.36,25.93,623.1,86.56,278.79,7.23,256.14,811.62,0,0,101,20.54,92.91,4,889.67,636.12
"2018-02-10 13:30",71.66,317.25,201.15,23.69,30.74,32.26,32.97,121.85,57.27,30.11,0,78.69,30,50.49,37.84,43.63,563.57,647,75.77,125.13,156.31,218.82,162.77,672.82,95.98,21.25,399.77,55.74,917.4,1083.04,0.07,68.55,173.38,2.34,311.03,39.15,18.36,102.61,1075.56,422.78,1317.42,456.21,836.26,56.49,561.53,1334.05,215.11,87.78,10000,4.79,41.64,77.84,99.02,11.06,7.6,15.88,20.63,23.36,561.61,108.21,63.23,65.8,14.62,0,14,49.03,20.11,69.23,21.06,23.93,175.42,768.03,153.84,36.31,58.17,39.61,6.6,1761.69,40.15,115.42,67.78,7.6,130.74,40.95,9.45,16.37,21.04,34.11,52.68,67.19,24.81,411.71,358.15,288.63,72.82,144.1,23.25,110,190.5,28.41,4.9,35.83,70.2,228.03,126.22,370.24,42,693.76,141.38,58.55,91.49,245.49,67.99,384.93,857.13,23.7,44.37,44.37,19.75,26.58,636.23,65.75,282.36,7.19,256.63,808.68,0,0,107,23.33,93.01,4,866.37,622.79
"2018-02-10 13:45",68.52,320.22,203.49,22.56,31.64,32.74,33.61,125.09,55.46,28.72,0,79.22,36,51.73,39.27,47.26,562.83,647.69,70.07,122.73,155.68,220.79,167.9,681.02,109.4,21.34,406.92,53.93,905.13,1073.81,0.07,71.38,171.41,2.14,312.07,45.83,22.21,96.96,1070.84,420.81,1308.39,529.93,225.25,45.85,558.42,1340.14,213,98.96,10000,4.94,29.51,77.8,92.97,11.27,6.77,14.35,20.11,18.84,560.17,107.12,61.63,68.98,15.01,0,14,51.84,22.42,69.17,22.37,25.06,174.66,780.96,160.57,39.07,59.89,39.78,6.74,1834.55,42.87,116.46,73.18,6.62,129.18,41.65,8.55,20.49,20.9,35.27,52.86,66.3,23.54,363.97,363.21,294.56,72.26,138.39,25.07,112,194.79,25.53,4.1,35.43,68.52,223.47,140.27,365.01,28,712.04,139.93,57.05,95.66,250.09,68.46,384.66,869.27,23.67,44.73,44.73,20.11,27.1,658.59,63.46,283.89,7.54,256.56,808.23,0,0,102,21.72,92.06,4,941.85,627.22
"2018-02-10 14:00",70.35,323.92,203.15,22.86,30.74,33.93,34.06,127.19,54.84,29.63,0,78.46,28,52.35,38.69,48.23,567.17,650.73,69.38,122.11,162.82,226.62,177.12,667.49,95.45,21.22,415.74,49.26,886.91,1067.66,0.07,70.89,179.2,3.52,331.87,38.1,24.74,106.71,1245.63,421.4,1312.81,512.02,201.26,45.49,519.76,1334.22,162.95,82.64,10000,4.86,20.18,77.82,95.19,12.15,8.51,17.66,20.2,16.5,562.66,108.08,61.72,69.53,15.03,0,14,52.17,23.21,66.86,22.75,26.52,184,727.25,146.94,36.62,58.43,36.21,7.12,2039.73,42.74,116.7,70.15,7.14,129.87,39.19,8.58,16.08,20.84,33.93,53.57,62.28,23.58,326.65,365.01,287.71,72.75,142.93,30.99,109,190.79,26.58,6.2,35.04,74.16,227.14,132.2,365.45,33,725.65,137.32,57.25,101.95,247.3,68.62,387.05,861.07,24.91,47.98,47.98,19.79,26.46,670.2,74.75,277.82,7.23,256.71,814.62,0,0,100,21.41,91.92,0,883.4,627.62
"2018-02-10 14:15",68.43,321.64,203.46,22.31,31.01,33.43,34.79,125.84,58.16,29.06,0,78.71,28,52.22,37.29,47.69,557.87,654.24,72.42,123.15,169.52,218.48,159.45,679.29,111.83,21.86,414.74,56.6,923.97,1073.88,0.07,70.44,166.81,2.7,305.09,37.9,33.91,94.41,1574.88,420.39,1323.79,477.61,235.26,46.98,471.95,1336.94,135.87,97.69,10000,4.71,19.67,77.15,93.38,11.6,7.73,17.26,20.52,15.44,559.95,107.89,62.12,71.62,15.49,0,14,51.72,21.38,68.92,22.59,25.53,184.78,747.79,147.34,37.78,60.99,36.72,7.07,2008.57,40.97,114.94,68.03,7.08,130.28,42.29,8.42,16.23,21.17,35.17,50.13,68.19,24.05,329.11,366.74,286.83,72.1,142.34,30.06,111,192.02,28.54,4,35.26,75.67,227.54,148.06,367.45,29,716.52,145.16,61.38,98.43,246.86,67.76,389.28,870.81,23.81,45.5,45.5,19.56,27.34,671.38,71.67,284.45,8.11,256.83,814.97,0,0,99,23.49,92.24,0,866.02,629.09
"2018-02-10 14:30",72.99,324.53,203.22,23.54,31.49,33.95,35.03,125.93,58.31,28.05,0,81.63,30,55.24,39.99,48.1,569.3,658.07,72.66,125.57,171.76,226.94,185.26,671.05,93.94,21.96,411.26,53.73,910.68,1074.75,0.07,73.79,174.33,1.94,311.31,37.8,39.44,116.24,1462.08,427.33,1318.8,478.93,672.27,51.88,467.97,1343.41,140.51,82.64,10000,4.7,51.8,76.68,96.94,11.36,6.85,16.48,25.18,15.53,564.37,105.06,61.43,72.08,17.02,0,14,50.34,21,69.29,22.89,25.26,184.2,734.67,155.62,39.32,58.24,40.17,7.14,1927.47,39.89,115.29,69.41,6.7,129.43,40.58,8.38,16.33,24.49,35.63,53.04,72.86,23.86,363.76,367.28,287.41,71.08,314.29,30.87,111,195.85,24.31,4.1,34.4,82.64,230.57,131.02,342.77,44,783.63,141.48,54.63,101.03,247.68,68.48,390.45,851.21,24.46,47.42,47.42,20.35,27.66,662.13,73.16,283.4,7.64,257.41,814.05,0,0,100,17.46,91.83,4,888.79,634.84
"2018-02-10 14:45",69.25,325.7,201.54,23.78,32.11,33.5,37.27,123.2,59.01,29.53,0,82.03,29,54.15,36.65,44.7,566.82,660.7,71.49,127.82,172.03,229.46,165.08,674.86,106.14,21.95,410.38,55.06,920,1079.24,0.08,90.07,169.46,1.95,311.02,36.7,36.96,82.9,1455.26,427.8,1320.1,477.09,896.26,44.72,451.99,1353.57,136.49,83.04,10000,5,36.54,77.31,101.58,11.73,7.81,16.87,28,15.59,559.82,107.38,63.92,74.91,15.67,0,23,52.34,20.9,69.67,22.39,26.64,179.46,723.92,149.24,36.28,61.09,36.85,7.13,1905.92,39.71,115.54,68.18,7.24,133.71,39.8,8.41,16.09,20.35,33.64,47.4,72.9,24.59,343.63,365.76,288.94,72.12,287.71,30.38,111,190.54,23.66,4.2,34.65,85.16,230.97,143.56,105.25,27,736.54,139.01,54.78,96.25,247.51,69.98,393.52,851.06,25.01,48.68,48.68,20.94,28.25,660.55,89.75,279.33,7.15,256.94,812.19,0,0,100,17.02,93.37,0,892.66,629.17
"2018-02-10 15:00",68.51,328.98,206.98,24.34,31.85,33.59,35.82,125.06,62.11,25.21,0,82.89,29,56.59,38.99,43.98,559.94,656.31,71.41,127.15,170.19,221.81,172.73,671.02,85.4,22.16,413.39,49.04,901.37,1080.69,0.08,148.73,172.31,3.54,310.63,37.66,39.41,124.05,1441.3,423.72,1321.51,462.97,792.25,44.56,517.88,1346.35,206.69,96.56,10000,4.86,30.12,77.49,100.72,11.77,9.81,16.16,27.49,13.93,557.97,107.14,65.35,76.12,16.47,0,14,52.44,21.74,67.07,22.26,26.34,177.69,728.02,147,37.78,58.13,37.7,7.26,1910.76,42.22,115.9,68.06,6.75,132.25,41.48,8.5,16.04,20.48,34.79,48.15,69.71,24.51,443.14,368.35,298.32,70.12,251.77,30.26,113,202.23,26.04,4.2,34.76,81.64,234.02,135.21,113.87,29,755.85,141.98,56.26,99.38,251.08,73.13,394.4,849.77,25.05,47.11,47.11,21.51,27.62,665.23,91.04,284.26,7.26,259.32,812.13,0,0,103,21.88,93.51,4,875.47,608.68
"2018-02-10 15:15",69.32,330.42,205.15,25.29,31.68,34.22,35.73,125.71,62.46,25.32,0,81.95,30,57.8,37.63,48.2,572.77,657.42,73.13,121.51,172.97,230.84,176.63,681.58,107.36,21.64,415.8,50.36,898.41,1094.54,0.07,151.6,173.37,2.97,316.7,38.18,33.97,92.43,1460.09,429.34,1333.58,470.74,791.25,50.39,543.8,1335.26,220.37,82.57,10000,5.92,54.74,49.47,98.42,11.85,8.07,19.68,24.26,15.48,555.71,105.94,62.37,75.62,16.61,0,14,53.09,22.53,67.91,22.97,26.72,185.91,718.87,149.59,39.33,60.86,36.77,7.04,2002.27,44.15,116.04,68.72,6.6,131.24,38.33,8.65,16.07,20.73,33.12,47.06,68.17,25.31,409.83,369.76,289.24,72.13,236.86,30.96,112,197.69,23.58,4.1,35.56,81.34,233.25,154.55,106.7,25,713.55,134.43,56.28,99.47,252.77,74.26,394.29,831.01,25.19,46.96,46.96,21.76,29.3,668.43,89.27,278,7.16,258.24,815.34,0,0,98,18.06,93.72,0,901.58,605.1
"2018-02-10 15:30",70.85,326.13,206.55,24.42,31.15,32.46,36.44,127.65,59.85,24.91,0,82,32,56.25,36.72,48,571.61,657.34,73.96,120.97,176.76,228.53,164.49,678.82,79.52,21.48,410.09,55.5,901.38,1096.9,0.07,152.76,166.72,1.91,316.92,36.76,34.14,105.97,1465.93,421.84,1328.66,502.46,207.25,49.89,549.1,1345.23,219.7,97.63,10000,5.03,38.66,30.65,94.35,12.28,9.83,19.5,26.38,15.1,554.24,104.59,61.3,75.2,16.06,0,15,51.52,22.34,68.28,21.7,25.99,186.11,711.61,163.88,35.94,62.42,37.33,6.99,2094.89,42.15,115.64,72.07,7.01,130.9,41.88,8.49,16.11,20.79,34.49,48.98,65.06,25.64,378.74,370.97,298.51,72.03,229.8,29.46,111,193.15,24.18,4.5,36.06,81.1,231.78,130.63,109.62,26,750.86,142.18,56.84,99.29,251.58,77.13,396.56,828.14,25.69,48.97,48.97,21.96,28.52,663.8,90.02,278.16,7.33,258.51,812.27,0,0,102,18.5,93.26,4,912.9,616.1
"2018-02-10 15:45",69.18,325.94,206.44,25.6,31.36,32.9,37.29,120.89,62.11,24.27,0,82.5,32,54.03,39.44,52,566.87,661.62,70.38,123.27,170.71,222.82,183.52,678.64,105.97,21.56,427.87,49.18,912.68,1093.03,0.08,143.32,171.89,2.01,346.12,38.78,40.22,109.57,1460.54,422.5,1317.97,490.49,227.26,46.85,565.58,1354.05,222.47,83.01,10000,4.88,30.31,31.08,95.57,11.54,8.55,19.43,22.79,15.74,555.93,103.5,61.43,78.21,18.44,0,15,51.04,22.01,70.12,22.03,26.47,186.7,714.91,144.58,39.3,58.24,41.68,7.08,2048.52,41.63,115.62,66.58,7.45,130.44,38.16,8.57,16.57,21.65,34.37,46.96,67.3,25.81,349.57,369.04,289.58,68.64,229.83,30.53,112,191.47,26.17,4.4,36.63,80.92,232.99,138.41,107.09,34,758.6,134.22,56.97,100.09,252.53,76.62,395.8,843.32,26.42,47.54,47.54,20.8,28.71,662.44,67.96,281.08,6.99,257.58,814.18,0,0,102,22.12,92.18,0,866.74,605.44
"2018-02-10 16:00",68.57,327.98,207.37,25.12,31.57,32.82,38.3,117.14,62.63,24.32,0,81.97,31,54.07,36.48,52.93,574.47,664.62,74.37,125.75,169.6,227.17,159.85,682.52,90.37,21.24,413.22,55.2,907.22,1112.52,0.07,71.16,174,3.54,329.07,36.16,37.82,96.04,1474.29,428.9,1325.25,478.47,233.26,46.16,500.91,1353.15,176.6,87.61,10000,4.69,41.43,43.8,97.77,11.86,8.7,18.92,19.65,14.42,554.33,107.8,61.15,77.22,18.66,0,14,52.27,23.03,70.19,22.2,26.62,185.54,721.73,150.96,39.29,58.41,39.16,7.04,2182.79,43.16,115.68,65.88,6.6,130.99,41.87,8.6,16.35,21.78,34.19,47.73,70.92,25.7,407.26,373.02,290.83,75.85,230.61,30.5,113,196.28,23.96,4,36.65,76.12,235.25,120.34,106.88,41,727.04,141.46,57.94,95.35,255.04,77.04,400.66,839.21,26.58,47.3,47.3,21.15,27.84,657.63,59.92,279.71,7.25,258.83,817.89,0,0,103,18.4,92.87,3,844.81,604.57
"2018-02-10 16:15",66.1,328.89,205.75,24.24,31.66,33.58,37.63,119.79,62.63,23.16,0,85.79,33,56.58,39.05,47.48,554.3,671.56,75.97,123.53,166,216.14,187.26,678.63,83.04,21.26,415.66,48.26,886.4,1116.2,0.07,69.87,176.41,2.65,328.62,35.97,34.28,120.82,1459.25,423.94,1321.55,445.3,808.27,53.01,458.39,1361.54,137.01,93.93,10000,4.59,26.48,126.06,98.11,12.57,9.52,19.87,18.5,14.73,554.99,107.23,61.68,75.94,17.84,0,14,51.75,21.94,68.36,22.04,25.84,179.41,700.51,146.2,35.48,59.98,38.99,6.97,2215.42,44.11,115.95,66.58,6.98,131.28,39.39,8.67,16.23,21.3,33.94,49.18,70.41,25.89,356.62,370.75,294.87,70.39,228.65,29.86,112,200.08,26.4,4.1,36.47,82.5,236.38,144.73,126.77,42,765.9,137.02,58.37,90.97,257.33,76.65,397.81,837.44,25.48,46.42,46.42,20.69,29.11,657.44,61.53,280.67,7.41,262.87,824.23,0,0,113,17.86,92.49,3,865.55,600.21
"2018-02-10 16:30",76.08,327.68,205.56,25.27,31.73,33.89,37.12,123.11,59.76,26.77,0,81.37,32,53.48,37.98,49.63,558.18,668.2,76.97,127.68,162.57,224.35,160.1,681.76,102.22,21.47,418.38,58.14,911.77,1121.86,0.07,68.84,175.65,2.26,329.88,37.79,40.85,87.9,1463.29,432.14,1330.07,444.22,1052.26,45.82,448.29,1351.91,135.18,82.13,10000,4.81,42.53,125.6,92.88,11.72,11.07,21.25,20.82,15.58,556.22,101.87,61.79,75.9,16.68,0,14,57.34,20.87,68.93,22.72,28.87,177.78,717.06,149.88,39.31,61.76,36.1,7,2247.55,40.55,115.55,69.1,6.6,130.74,40.96,9.19,16.98,21.02,31.97,51.27,66.73,24.68,409.02,373.08,292.24,72.59,231.75,30.73,111,203.85,26.24,4.1,35.87,85,234.46,128.44,111.02,39,708.01,142.46,54.18,86.48,254.14,76.98,404.54,841.2,26.31,48.98,48.98,21.33,31.01,657.69,71.77,276.01,7.38,262.24,829.2,0,0,99,19.83,91.89,0,842.7,611.82
"2018-02-10 16:45",68.72,317.31,204.14,26.09,32.45,33.4,37.3,124.93,60.47,23.63,0,82.44,32,52.22,38.98,47.38,560.3,667.1,75.78,120.31,170.46,222.07,188.03,682.77,94.03,21.28,409.54,52.19,922.81,1117.19,0.07,70.2,177.66,2.14,333.6,38.18,29.29,122.3,1480.5,429.28,1329.21,450.02,795.25,45.03,466.53,1358.18,149.07,80.21,10000,4.72,48.08,55.92,92.86,12.09,8.61,21.67,21.6,14.94,554.63,103.81,65.8,74.86,17.26,0,15,57.19,21.08,71.17,23.04,29.08,178.88,699.23,151.5,39.47,62.83,37.94,6.83,2375.17,40.67,114.59,66.77,6.66,132.57,40.93,9.4,17.22,20.84,31.97,51.95,68.75,25.12,398.44,375.56,300.11,71.78,233.3,25.34,111,198.57,24.96,4,35.96,80.32,233.56,138.37,108.67,40,734.69,141.18,56.67,85.53,255.83,77.46,406.86,832.9,28.08,48.7,48.7,21.01,28.96,658.83,85.74,263.58,8.67,261.11,826.83,0,0,103,19.93,92.82,0,885.35,614.7
"2018-02-10 17:00",68.88,318.58,202.27,25.7,32.23,33.85,36.87,124.26,63.43,23.97,0,84.87,34,51.02,39.17,53.03,573.27,665.99,75.42,124.36,171.31,231.19,167.53,685.35,83.74,21.24,408.3,49.97,901.01,1114.8,0.07,73.17,179.97,3.3,331.08,37.1,32.85,108.16,1471.73,426.21,1335.87,467.16,789.25,52.11,542.35,1369.92,221.37,76.79,10000,4.62,60.05,30.57,98.51,11.6,10.59,20.97,20.03,14.98,554.23,102.91,62.96,75.31,17.52,0,14,58.86,20.68,74.54,22.9,30.36,177.23,708.01,146.62,36.15,58.75,39.94,6.75,2301.67,40.23,113.49,67.8,7.26,135.21,40.08,8.75,17.24,20.71,30.45,50.24,69.63,24.75,335.3,374.48,291.47,70.28,236.29,26.13,111,199.28,26.39,3.9,36.13,84.62,232.33,139.55,104.59,40,690.23,139.2,55.78,89.36,257.09,78.57,406.91,830.69,27.2,48.81,48.81,21.61,28.1,665.05,86.72,271.42,8.01,261.47,834.17,0,0,102,21,94.85,3,923.58,610.62
"2018-02-10 17:15",76.27,320.53,206.38,25.62,32.4,32.99,37.55,124.67,60.82,25.59,0,84.11,31,54.16,37.95,51.88,575.24,668.71,76.17,125.23,165.3,232.54,177.93,685.06,80.32,21.21,408.99,59.51,884.29,1115.85,0.07,70.8,177.66,2.02,318.33,36.73,31.52,105.93,1469.01,433.7,1323.02,491.1,784.25,44.75,528.91,1377.46,216.51,96.94,10000,4.71,37.07,30.63,96.47,11.73,8.29,21.01,23.7,14.54,556.28,102.34,61.66,79.33,20.02,0,14,58.64,21.09,71.14,24.74,29.35,177.73,696.2,144.12,38.8,62.55,44.99,6.69,2287.16,43.54,113.8,66.95,6.6,133.14,40.1,8.56,17.17,20.85,32.56,53.02,69.27,26.25,430.26,372.41,299.86,68.18,235.44,23.91,112,196.71,25.76,4,35.7,86.29,231.79,153.84,94.87,40,696.2,135.42,54.98,85.76,256.34,81.37,410.17,831.99,27.14,47.05,47.05,20.96,27.82,650.9,87.24,272.62,7.75,261.86,837.32,0,0,117,17.44,94.12,3,936.2,609.42
"2018-02-10 17:30",71.16,319.6,202.83,25.9,31.43,33.25,37.92,126.48,60.07,23.2,0,85.7,31,57.56,39.35,45.47,561.58,669.36,77.56,121.5,167.42,220.24,169.92,687.9,87.09,21.46,414.5,54.15,909.04,1121.22,0.07,70.07,186.06,1.99,316.27,38.1,21.71,120.5,1472.71,428.54,1328.14,481.08,204.25,44.28,526.18,1376.44,218.78,82.93,10000,4.57,68.11,30.71,99.9,12.64,9.4,21.86,30.88,14.75,551.11,102.53,62.97,78.04,18.3,0,14,60.46,20.59,71.03,23.73,29.22,176.32,693.71,148.39,39.23,58.88,45.62,6.68,2213.7,41.4,114.43,70.31,6.7,135.37,39.44,8.53,16.98,21.44,31.98,53.63,65.68,26.3,359.34,371.49,293.73,72.4,233.48,23.41,111,201.16,25.99,4.2,37.43,83.97,227.14,145.04,91.23,36,757.15,122.18,56.8,88.26,254.96,80.56,412,843.11,26.88,47.65,47.65,21.29,27.12,657.32,85.62,266.68,9.17,261.73,841.88,0,0,105,19.49,97.05,0,891.38,606.07
"2018-02-10 17:45",71.3,321.18,206.17,25.11,32.35,33.09,38.93,120.09,60.79,23.5,0,83.33,30,56.78,37.82,39.73,568.42,670.73,75.01,125.25,168.43,229.77,175.33,689.45,77.43,21.21,396.77,52.96,906.67,1117.63,0.08,69.66,163.34,2.49,311.23,35.24,10.33,94.05,1471.8,432.18,1331.04,464.16,231.26,45.41,524.28,1371.93,211.43,78.81,10000,4.78,42.78,30.28,92.19,12.65,9.22,21.52,33.5,15.69,552.04,102.72,62.51,79,17.3,0,14,61.51,20.4,70.77,23.8,29.95,175.13,696.38,143.63,37.7,60.59,45.83,6.92,2313.92,41.67,114.7,69.52,7.42,133.48,40.49,8.52,17.11,22.28,30.77,52.19,64.91,25.5,419.15,374.39,301.68,73.19,232.28,24.93,112,201.86,29.8,4.1,36.52,81.63,230.4,136.78,102.83,36,703,123.15,66.93,90.41,254.06,80.51,413.1,834.39,27.21,48.3,48.3,21.32,28.28,664.65,86.06,271.06,7.89,261.68,841.62,0,0,105,21.63,94.75,0,873.76,612.09
"2018-02-10 18:00",72.65,317.83,215.28,24.65,32.07,34.22,38.23,114.46,56.89,23.11,0,82.81,31,57.31,39.5,39.18,565.7,672.27,79.78,124.9,172.5,226.27,170.55,692.22,98.56,21.5,400.4,52.55,904.53,1115.21,0.07,71.22,176.5,2.82,337.18,38.79,10.24,118.41,1464.22,429.79,1316.57,431.65,253.26,53.86,516.08,1368.25,200.55,77.21,10000,5.72,58.34,30.33,92.56,13.17,12.91,22.73,32.78,14.35,552.56,100.58,62.42,81.32,17.31,0,14,62.05,20.48,72.27,23.13,30.21,175.57,667.45,159.22,37.2,59.68,48.29,7.15,2310.09,41.03,114.78,73.91,6.82,135.16,38.81,9.76,17.38,22.48,32.81,53.59,65.87,24.74,396.42,379.06,293.19,67.94,226.94,23.68,112,202.92,27.43,4.1,37.35,86.93,228.8,133.01,92.95,35,682.5,123.38,58.78,87.89,255.73,79.76,413.92,839.92,27.27,48.65,48.65,21.65,26.59,649.28,87.7,266.57,8.35,260.19,848.21,0,0,110,17.28,92.63,0,881.02,617.88
"2018-02-10 18:15",75.04,318.73,213.68,24.89,31.7,33.66,38.32,112.96,58.52,22.13,0,81.86,32,53.27,36.68,36.77,560.04,675.49,79.04,127.16,176.22,223.28,172.93,693.17,77.78,23.83,403,59.26,909.92,1116.81,0.08,75.76,168.89,2.03,321.55,38.49,12.35,100.51,1490.45,427.44,1315.19,417.66,824.25,46.41,456.99,1378.44,136.93,72.69,10000,6.22,66.01,30.47,49.94,13.19,9.31,22.99,28.76,15.7,552.4,101.4,62.58,82.95,17.55,0,14,62.13,20.88,69.48,23.1,30.82,183.84,704.08,152.08,38.09,61.87,41.28,6.56,2472.41,42.02,114.22,69.11,6.59,134.41,40.86,8.68,18.02,24.06,31.08,51.59,66.87,23.92,339.62,378.28,300.9,71.14,227.17,23.96,111,199.84,24.97,4,37.13,85.84,229.69,133.01,93.01,37,721.92,124.27,55.33,90,261.19,81.65,413.02,843.6,27.54,50.2,50.2,21.05,26.64,654.33,87.12,273.67,8.81,262.9,849.99,0,0,104,19.05,92.54,0,829.55,617.82
"2018-02-10 18:30",71.02,320.43,211.66,25.38,35.6,34.62,39.11,111.53,62.33,25.1,0,81.5,32,53.85,36.56,36.09,567.22,674.08,75.83,131.66,179.52,226.17,171.38,687.84,78.5,24.06,395.14,48.76,851,1098.91,0.07,70.74,174.54,2.04,312.56,35.86,10.02,114.45,1499.68,428.65,1323.01,424.59,1135.22,45.81,501.76,1379.15,143.39,91.28,10000,8.98,58.36,30.47,40.26,13.34,9.25,23.43,27.1,16.45,553.58,102.94,65.74,82.57,17.42,0,14,62.95,21.44,69.24,21.78,31.57,184,656.84,147.94,38.58,60.27,41.59,6.62,2433.45,41.28,113.24,73.32,7.31,136.85,39.54,8.53,17.93,22.55,32.85,51.63,65.76,23.66,421.05,371.16,295.87,69.76,232.9,23.98,111,198.56,27.34,4,38.66,80.96,237.28,143.23,97.23,42,713.17,122.23,58.33,86.98,261.75,85.72,409.16,837.05,27.98,51.77,51.77,20.78,25.97,661.83,88.01,273.37,8.27,262.87,855.82,0,0,112,22.84,94.62,3,841.28,620.12
"2018-02-10 18:45",71.94,324.52,209.66,25.18,37.93,34.21,40.56,109.84,63.67,23.07,0,91.2,41,53.49,38.53,35.61,576.45,670.98,77.97,121.48,177.84,222.67,173.41,703.69,101.56,23.93,400.42,54.97,901.44,1098.02,0.07,72.87,173.05,3.35,306.1,39.56,10.04,129.7,1515.01,428.56,1313.92,453.31,783.21,52.6,503.54,1386.04,147.94,75.27,10000,9.85,92.36,30.95,38.58,16.22,7.84,20.3,30.6,15.03,549.51,100.95,66.43,82.89,17.22,0.93,14,64.12,22.91,68.69,22,32.15,183.96,679.51,145.07,39.45,63.27,39.95,6.75,2456.69,40.36,113.05,69.11,6.39,133.68,42.29,8.45,17.3,21.01,31.58,51.63,70.01,23.93,361.9,366.59,300.87,69.6,233.18,29.87,111,199.01,25.32,4,40.58,82.33,239.77,124.08,95.8,39,810.26,127.57,59.91,86.49,260.42,88.55,413.58,834.08,28.16,51.46,51.46,20.55,26.62,652.59,87.86,274.23,10.13,263.87,860.54,0,0,105,19.83,94.97,0,824.49,613.51
